Locator,Sampledate,Depth,Updown,CastNotes,Chlorophyll,Chlorophyll_Qual,Density,Density_Qual,DO,DO_Qual,SigmaTheta,SigmaTheta_Qual,Light_Transmission,Light_Qual,PAR,PAR_Qual,Surface_PAR,Surface_PAR_Qual,Salinity,Salinity_Qual,Temperature,Temperature_Qual,Turbidity,Turbidity_Qual,NO23,NO23_Qual,Date,Year,Month,Day,YearDay,Bin,BinDepth,Density_mean,Density_sd,Density_n,DO_mean,DO_sd,DO_n,SigmaTheta_mean,SigmaTheta_sd,SigmaTheta_n,Salinity_mean,Salinity_sd,Salinity_n,Temperature_mean,Temperature_sd,Temperature_n,Chlorophyll_mean,Chlorophyll_sd,Chlorophyll_n,Light_Transmission_mean,Light_Transmission_sd,Light_Transmission_n,PAR_mean,PAR_sd,PAR_n,Surface_PAR_mean,Surface_PAR_sd,Surface_PAR_n,Turbidity_mean,Turbidity_sd,Turbidity_n,NO23_mean,NO23_sd,NO23_n,Depth_Qual_Auto,Chlorophyll_Qual_Auto,Density_Qual_Auto,DO_Qual_Auto,SigmaTheta_Qual_Auto,Light_Transmission_Qual_Auto,PAR_Qual_Auto,Surface_PAR_Qual_Auto,Salinity_Qual_Auto,Temperature_Qual_Auto,Turbidity_Qual_Auto,NO23_Qual_Auto,flag_reason
KSBP01,2022-07-05T08:26:00Z,150,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.86,NA,1023.622,NA,6.404,NA,22.9366,NA,88.09,NA,0.03,NA,297,E,29.9133,NA,10.304,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(149.5,150]",149.75,1023.6309736842105,0.17360711886669625,38,6.323540540540541,0.40108024928481123,38,22.949268421052633,0.17443865351659532,38,30.086065789473682,0.26326865558631307,38,11.023342105263158,0.5617995832080559,38,0.84,0.4859874317138086,38,82.01333333333334,6.641150883504399,38,0.06315789473684211,0.01960491708287638,38,1132.725,648.8012724027509,38,1.47125,0.7603464905648514,38,0.30463636363636365,0.03800255972239957,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,150.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.75,NA,1023.624,NA,6.397,NA,22.9363,NA,87.88,NA,0.03,NA,297.7,E,29.9135,NA,10.307,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(150,150.5]",150.25,1023.6351578947368,0.17393094720448793,38,6.322567567567567,0.4012480903755556,38,22.951221052631578,0.17475365388113576,38,30.08790263157895,0.2636211885906909,38,11.02021052631579,0.5633808254465149,38,0.8413157894736842,0.4840715328679674,38,81.678,6.995129044186931,38,0.06289473684210527,0.019159063162906154,38,1134.0083333333334,649.3158251465263,38,1.51875,0.9107208683235495,38,0.30515454545454546,0.037973210652678904,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,151,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.71,NA,1023.626,NA,6.404,NA,22.9364,NA,88.16,NA,0.03,NA,298.9,E,29.913,NA,10.305,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(150.5,151]",150.75,1023.6367837837838,0.17650686721534678,37,6.32127027027027,0.4019482863813763,37,22.95052702702703,0.17728419846965254,37,30.084435135135134,0.26603585829338433,37,11.008432432432432,0.5681460855048414,37,0.8383783783783784,0.47645982408169946,37,81.65448275862069,7.21797240336672,37,0.062162162162162166,0.018876077619736212,37,1100.04,625.3340628157457,37,1.4625,0.8068058714992811,37,0.3043363636363636,0.03753521740252141,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,151.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.78,NA,1023.629,NA,6.401,NA,22.937,NA,87.93,NA,0.03,NA,298.8,E,29.9127,NA,10.3,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(151,151.5]",151.25,1023.6436842105263,0.17574384080756067,38,6.31972972972973,0.4037389591643926,38,22.955205263157893,0.17661170257110356,38,30.092473684210525,0.26568790742829734,38,11.017868421052631,0.5643851076938765,38,0.8543243243243244,0.4953984958290342,38,81.594,7.181671882958922,38,0.06315789473684211,0.01960491708287638,38,1134.0777777777778,649.3767671989642,38,1.60125,0.7045249159134523,38,0.3038818181818182,0.036616712528074344,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,152,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.82,NA,1023.631,NA,6.391,NA,22.9369,NA,87.76,NA,0.03,NA,300.1,E,29.9118,NA,10.296,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(151.5,152]",151.75,1023.6483333333333,0.1743919260162193,39,6.318540540540541,0.4062225440017519,39,22.957676923076924,0.1753004090149526,39,30.09757692307692,0.2645977129844458,39,11.026564102564103,0.5601588024307222,39,0.825,0.4542933330266167,39,81.40225806451613,7.147713251885724,39,0.06435897435897436,0.020234789192309862,39,1165.4162162162163,668.3730393498303,39,1.66625,0.7639360014331792,39,0.3038909090909091,0.0344257012868425,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,152.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.77,NA,1023.633,NA,6.394,NA,22.9368,NA,87.95,NA,0.03,NA,301,E,29.9108,NA,10.292,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(152,152.5]",152.25,1023.6556944444444,0.17883557003882433,36,6.300971428571429,0.410661337909696,36,22.96279722222222,0.17950895637999478,36,30.107758333333333,0.2655300342172774,36,11.043,0.564640973160316,36,0.8294444444444444,0.48162786134670077,36,82.02571428571429,7.0504753864263066,36,0.06388888888888888,0.020039643250000773,36,1160.570588235294,650.8065762688597,36,1.695,0.7455199527846321,36,0.3043181818181818,0.03553758062057175,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,153,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.76,NA,1023.636,NA,6.393,NA,22.9369,NA,87.83,NA,0.03,NA,302.3,E,29.9109,NA,10.292,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(152.5,153]",152.75,1023.645475,0.17487460525788268,40,6.334,0.40113890493522514,40,22.9501775,0.17587839692927154,40,30.08058,0.26854994111299824,40,10.993225,0.5619181201188912,40,0.84225,0.4710843329149768,40,81.0696875,7.211272307040576,40,0.0625,0.018776690404970268,40,1102.2236842105262,636.9197745035299,40,1.64375,0.7157800440278922,40,0.30712727272727275,0.037622043828295426,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,153.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.79,NA,1023.638,NA,6.393,NA,22.9369,NA,88.2,NA,0.03,NA,302.5,E,29.9105,NA,10.289,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(153,153.5]",153.25,1023.6546315789474,0.1761451215353024,38,6.3179459459459455,0.4067493048512769,38,22.9571,0.17705047989890466,38,30.094507894736843,0.2665875256926089,38,11.016052631578948,0.5648235288801906,38,0.8463157894736842,0.5065645875557984,38,81.499,7.112421552806582,38,0.06289473684210527,0.019159063162906154,38,1126.3138888888889,641.629302035185,38,1.625,0.7607515081436625,38,0.30552727272727276,0.03760524141417233,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,154,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.83,NA,1023.641,NA,6.397,NA,22.9372,NA,88.41,NA,0.03,NA,302.5,E,29.9102,NA,10.287,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(153.5,154]",153.75,1023.6555135135135,0.17792376982254435,37,6.318567567567568,0.40696734379912963,37,22.955637837837838,0.17879535687382853,37,30.090024324324325,0.26831064542326205,37,11.00427027027027,0.5683230032613813,37,0.8605405405405405,0.505112451428975,37,81.53999999999999,7.2935930788603764,37,0.06243243243243243,0.01891580841010523,37,1092.1885714285713,615.9369184523729,37,1.675,0.7978005479352056,37,0.3104454545454545,0.03633010772448559,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,154.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.79,NA,1023.643,NA,6.397,NA,22.9372,NA,88.25,NA,0.03,NA,304.1,E,29.911,NA,10.29,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(154,154.5]",154.25,1023.6625384615385,0.17446366627526017,39,6.315918918918919,0.40615188581902995,39,22.96053076923077,0.1754662632948451,39,30.10069487179487,0.26385738068401765,39,11.024410256410256,0.5625958499832304,39,0.8497435897435898,0.4887227562981048,39,81.26322580645162,7.056715660558989,39,0.06358974358974359,0.019397121257816025,39,1158.2621621621622,661.4580822997325,39,1.645,0.7573449864965296,39,0.30778181818181816,0.03786066080199388,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,155,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.74,NA,1023.645,NA,6.395,NA,22.9373,NA,88.1,NA,0.03,NA,305.4,E,29.911,NA,10.29,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(154.5,155]",154.75,1023.6640526315789,0.17665693541643723,38,6.312297297297297,0.4076324505172701,38,22.95976052631579,0.17749662888229834,38,30.097307894736844,0.26529010065126124,38,11.01328947368421,0.5676123014444515,38,0.8494736842105264,0.47638246823903924,38,81.31133333333334,7.3569107709658965,38,0.06289473684210527,0.019159063162906154,38,1124.7416666666666,638.5694401774731,38,1.6125,0.706495374567813,38,0.30524545454545454,0.03928690274471541,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,155.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.76,NA,1023.648,NA,6.391,NA,22.9372,NA,88.53,NA,0.03,NA,307.1,E,29.9109,NA,10.29,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(155,155.5]",155.25,1023.6693947368422,0.17494007305572234,38,6.311216216216216,0.4076177495273356,38,22.962813157894736,0.17587260772080135,38,30.100257894736842,0.26374227451893456,38,11.009,0.5688641599120412,38,0.8431578947368421,0.4807376385286997,38,81.401,7.177576360707916,38,0.06315789473684211,0.019186885041878002,38,1124.6888888888889,636.8425994266122,38,1.6724999999999999,0.6749338591934133,38,0.30562727272727275,0.039870467539498224,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,156,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.73,NA,1023.65,NA,6.404,NA,22.9374,NA,88.23,NA,0.03,NA,308,E,29.911,NA,10.29,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(155.5,156]",155.75,1023.6728684210526,0.17419050941544467,38,6.312027027027027,0.4068041766478537,38,22.96406052631579,0.1751612624388592,38,30.101823684210526,0.26269067251026945,38,11.008894736842105,0.5691432057226012,38,0.8460526315789474,0.4932875893469229,38,81.50366666666666,7.030640566947593,38,0.06289473684210527,0.019159063162906154,38,1123.0694444444443,635.9438249313016,38,1.7675,0.6806247130394253,38,0.3083181818181818,0.03878486349548798,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,156.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.71,NA,1023.653,NA,6.408,NA,22.9378,NA,87.89,NA,0.03,NA,309.7,E,29.9117,NA,10.291,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(156,156.5]",156.25,1023.6804999999999,0.17621569574975504,36,6.2988,0.4143627850652841,36,22.96956388888889,0.1770794497277227,36,30.118577777777777,0.2586272895899326,36,11.053611111111111,0.5518736023908671,36,0.8630555555555556,0.5612018707047756,36,81.61464285714285,7.262053827509873,36,0.06305555555555556,0.019540353037378746,36,1157.270588235294,630.420556852863,36,1.71,0.6787172775590311,36,0.3095272727272727,0.036887940872569476,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,157,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.85,NA,1023.654,NA,6.401,NA,22.9373,NA,88.19,NA,0.03,NA,310.4,E,29.9118,NA,10.294,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(156.5,157]",156.75,1023.6760512820513,0.17377449826805194,39,6.314052631578948,0.4033745457785813,39,22.962666666666667,0.17472125820911275,39,30.096851282051283,0.26271095670837336,39,10.994435897435897,0.5698566206960721,39,0.8594871794871795,0.4981964774007007,39,81.58290322580645,6.462001337845928,39,0.06282051282051282,0.019049619135399497,39,1114.6513513513514,628.0106495123318,39,1.69,0.6768202968925462,39,0.30729090909090906,0.03645735740685148,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,157.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.86,NA,1023.657,NA,6.404,NA,22.9372,NA,88.1,NA,0.03,NA,313.2,E,29.9121,NA,10.296,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(157,157.5]",157.25,1023.6785384615384,0.17306856659989533,39,6.318973684210526,0.40635681876108265,39,22.962792307692308,0.17408983673684356,39,30.095148717948717,0.26506648309214675,39,10.985435897435897,0.583122754742529,39,0.8761538461538462,0.4981049106606875,39,81.12032258064517,7.266665665384166,39,0.06282051282051282,0.018910971188943256,39,1101.6054054054055,647.1747608498658,39,1.72375,0.6637542036455534,39,0.3099,0.03564323217666995,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,158,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.83,NA,1023.659,NA,6.401,NA,22.9374,NA,88.21,NA,0.03,NA,313.4,E,29.9118,NA,10.294,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(157.5,158]",157.75,1023.6733243243243,0.16285287396468046,37,6.314333333333334,0.41322598452386117,37,22.95550810810811,0.1639547538844825,37,30.09213783783784,0.2529700568044362,37,11.014756756756757,0.5775634840241185,37,0.8405405405405405,0.49664399246870516,37,81.33,7.349508729937569,37,0.06243243243243243,0.019207262140110416,37,1129.8257142857142,650.5620178162956,37,1.80625,0.700569921054076,37,0.3085636363636364,0.03677548837819214,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,158.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.72,NA,1023.662,NA,6.389,NA,22.9375,NA,88.05,NA,0.03,NA,315.4,E,29.9118,NA,10.293,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(158,158.5]",158.25,1023.6963684210526,0.18375356897473544,38,6.303567567567567,0.40989243443592344,38,22.97628157894737,0.18468761332682412,38,30.121465789473685,0.26934750614824504,38,11.0275,0.5542157717185804,38,0.8978947368421053,0.5598559558698128,38,81.376,7.089777779699251,38,0.06315789473684211,0.019327233713484382,38,1155.825,624.4728256125894,38,1.79125,0.6567547378696903,38,0.30963636363636365,0.03570135215162789,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,159,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.74,NA,1023.664,NA,6.388,NA,22.9375,NA,87.87,NA,0.03,NA,315.3,E,29.9118,NA,10.293,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(158.5,159]",158.75,1023.6909230769231,0.17149073699326975,39,6.31178947368421,0.40432373688731943,39,22.96846923076923,0.17237257101658163,39,30.10258717948718,0.2594010795938732,39,10.98648717948718,0.5807553553141339,39,0.8471794871794872,0.48006002211318227,39,81.42967741935485,6.848345047708468,39,0.06333333333333334,0.01896441728097696,39,1106.627027027027,654.4104928392715,39,1.7675,0.657913368157237,39,0.30871818181818184,0.037759338399442816,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,159.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.78,NA,1023.667,NA,6.386,NA,22.9379,NA,88.01,NA,0.03,NA,316.8,E,29.9119,NA,10.291,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(159,159.5]",159.25,1023.6916052631578,0.1734644662535602,38,6.310837837837838,0.41004515425563626,38,22.96686842105263,0.17431270767473878,38,30.105418421052633,0.2613792831337127,38,11.00907894736842,0.5714919961880219,38,0.8594736842105263,0.5028402968673328,38,81.343,6.949096269697034,38,0.06315789473684211,0.019186885041878002,38,1134.4138888888888,644.57247410436,38,1.7825,0.6953262338130005,38,0.3072909090909091,0.03902579799428718,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,160,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.8,NA,1023.669,NA,6.383,NA,22.9384,NA,88.16,NA,0.03,NA,317.1,E,29.9121,NA,10.289,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(159.5,160]",159.75,1023.6930540540541,0.17474043384178747,37,6.309675675675676,0.40759286972105807,37,22.966072972972974,0.17574276759047727,37,30.101964864864865,0.2631722294284531,37,10.998,0.5751321104271995,37,0.8572222222222222,0.5008598955003634,37,81.45862068965518,7.01302091222256,37,0.06243243243243243,0.01891580841010523,37,1100.317142857143,620.9919917479823,37,1.78125,0.6469585436045011,37,0.31034545454545454,0.03820903986326701,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,160.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.82,NA,1023.671,NA,6.383,NA,22.9382,NA,88.3,NA,0.03,NA,319.1,E,29.912,NA,10.29,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(160,160.5]",160.25,1023.6976315789474,0.17182650285659076,38,6.308805555555556,0.4147172406381722,38,22.968442105263158,0.17280025280195957,38,30.114613157894738,0.2593435415137483,38,11.042315789473685,0.5564729713580547,38,0.8637837837837838,0.5097349602781133,38,81.54366666666667,6.787180351695157,38,0.06368421052631579,0.01964840308916938,38,1194.213888888889,655.4809201332486,38,1.75625,0.6286479255399754,38,0.3084727272727273,0.03691468788731908,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,161,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.76,NA,1023.676,NA,6.38,NA,22.9401,NA,87.89,NA,0.03,NA,319.7,E,29.9137,NA,10.287,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(160.5,161]",160.75,1023.7011025641026,0.16984695818228512,39,6.310842105263158,0.4050661958792621,39,22.96944871794872,0.17077000209853674,39,30.10372564102564,0.2568888360012523,39,10.986230769230769,0.5806306671714118,39,0.871578947368421,0.5172825372353022,39,81.31290322580645,6.789104601515769,39,0.06333333333333334,0.01896441728097696,39,1110.4891891891891,656.4779986089843,39,1.81,0.6281719509815763,39,0.30911818181818185,0.03803603076510004,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:26:00Z,161.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.79,NA,1023.679,NA,6.382,NA,22.9414,NA,87.82,NA,0.03,NA,319,E,29.9146,NA,10.283,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(161,161.5]",161.25,1023.7032894736842,0.17224211556030583,38,6.3087027027027025,0.4108654730406741,38,22.969415789473686,0.17318454541610118,38,30.1083,0.2592060205340173,38,11.0075,0.5714839739069089,38,0.8702702702702703,0.5221349681116224,38,81.22333333333333,7.271277141215828,38,0.06342105263157895,0.01935113877359658,38,1136.4472222222223,648.418403055184,38,1.8287499999999999,0.6215519171511626,38,0.3098090909090909,0.03856359564525731,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:27:00Z,162,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.82,NA,1023.684,NA,6.373,NA,22.9437,NA,87.08,NA,0.03,NA,320.2,E,29.9168,NA,10.279,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(161.5,162]",161.75,1023.7063421052632,0.17307915332115578,38,6.30727027027027,0.4097043411377858,38,22.97023947368421,0.17401980555109173,38,30.1094,0.25970779630088037,38,11.007868421052631,0.5717213539333523,38,0.8439473684210527,0.4900994905818239,38,81.43866666666666,6.890891405893441,38,0.06342105263157895,0.01935113877359658,38,1137.3361111111112,649.7103856566853,38,1.86125,0.6788738048099535,38,0.30705454545454547,0.03720436435786435,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:27:00Z,162.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.77,NA,1023.69,NA,6.358,NA,22.9472,NA,87.02,NA,0.03,NA,319.1,E,29.9206,NA,10.276,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(162,162.5]",162.25,1023.7102631578947,0.17332139872105345,38,6.303081081081081,0.40873683318095866,38,22.971828947368422,0.17421284110038324,38,30.11127105263158,0.25939104457222006,38,11.007052631578947,0.5724078562631777,38,0.8394736842105264,0.4829971035021485,38,81.31366666666666,6.98539386658078,38,0.06315789473684211,0.019186885041878002,38,1137.9333333333334,650.7950596879832,38,1.82375,0.6574395681081918,38,0.3076,0.03809566904518151,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:27:00Z,163,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.83,NA,1023.694,NA,6.357,NA,22.9493,NA,86.35,NA,0.03,NA,320.6,E,29.9227,NA,10.273,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(162.5,163]",162.75,1023.7150789473684,0.17094133363469374,38,6.302,0.41000067750621527,38,22.974457894736844,0.17185823137907974,38,30.113334210526315,0.2576610955293015,38,11.00113157894737,0.5733460900501702,38,0.8642105263157895,0.503220072102935,38,81.19766666666666,6.858708375103335,38,0.06315789473684211,0.019186885041878002,38,1138.5916666666667,651.706771211453,38,1.82625,0.6477419569991919,38,0.3093818181818182,0.037140538988598926,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:27:00Z,163.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.83,NA,1023.698,NA,6.36,NA,22.9506,NA,86.35,NA,0.03,NA,320.8,E,29.9244,NA,10.273,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(163,163.5]",163.25,1023.7084594594595,0.16036340580668143,37,6.304388888888889,0.4144764186142579,37,22.965497297297297,0.16148185396247808,37,30.102508108108108,0.24958680117610632,37,11.004027027027027,0.5808511707680226,37,0.8378378378378378,0.49888283602874545,37,81.09517241379311,6.987112432742387,37,0.0627027027027027,0.01924240812035412,37,1140.0142857142857,660.9063051610876,37,1.8775,0.6446427582113101,37,0.31145454545454543,0.03802442277369543,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:27:00Z,164,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.81,NA,1023.701,NA,6.365,NA,22.9519,NA,86.51,NA,0.03,NA,320.8,E,29.9262,NA,10.274,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(163.5,164]",163.75,1023.7311794871795,0.1796932871948412,39,6.293105263157894,0.40457811122162635,39,22.98601282051282,0.18058187409693627,39,30.126679487179487,0.26468088052505695,39,10.994538461538461,0.5676887975380547,39,0.8805128205128205,0.49216465322485387,39,80.76677419354839,6.810131367845397,39,0.06358974358974359,0.019123859372546764,39,1136.5702702702702,641.6033448690454,39,1.8975,0.6510595759441461,39,0.30825454545454545,0.036578090809564236,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
